title_id,title_name,title_r,title_runtime,title_primary_genre,title_level,title_production_year,title_synopsis
Wipqw0UCAbyP45EXQA,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
jl0LEQYWXLQudlLwEH,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
XE3P9v0qnhKPQj6yZF,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
mFEfDjPnNy8xskyvSv,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
3hje4XYs4CxkmN4Fp7,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
PeMwVhIuwr4etFCYph,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
ptimXch1RYhk2w7fbG,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
UkxGUe8ZtwxGccWzte,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
G3xcdGBfMOa3xbvtAw,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
K7anLTZSfbdNbcWvK1,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
FdcA0xSIC7eNWvqguV,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
plDMkPwmJRtLjslgFK,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
1rBK1a7KkUNeyv7q5T,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
Ae7bEGsIizHdKItunF,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
pQW9duVUEZSAv8oesv,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
1eUY51Vn0NPe8ag0yr,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
WkUlBsZMzFRzNx1lNu,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
DrZRUGJmmiolaH5AsX,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
VLyuBcBuUIXkMMCLSr,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
9r6QRh8boIM7mD47gZ,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
r1NVF00SmFvySC7nwC,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
TLu05RYEWerMZjqCBm,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
yIdSwXOlYd2Oj1tLJD,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
m3DIbYcfgGwTi4wxPD,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
tk8JqoO4EqJulj62NO,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
8xHzqEKWiIPduLP3Wu,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
tv3Fo9Mt5FBInOGlC0,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
BKr6IJVWE8U2ffYNlm,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
PiVMk7cN1JSD9qamQi,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
AeHtJRlXavvsveqDrl,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
r5KnTp0hbw39Zba9lC,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
hNPqIokBnxs0nmT2bT,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
P6YtuYqPfIf6kUQuuG,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
PDRnsCBmYMj8IYF30c,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
At79CoMlD4wR1fVuzP,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
ptphJYazPiXSSdNY8a,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
zIR6rWbzReMpK7xgul,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
fvbgxUGGOrpTw8OVzu,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
Sg5v2d2oF59ml7H1F8,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
ID06y1o3gQLhIapgiP,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
Qblm6fm9wdC6XC7Swk,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
bCNBibmhZqpoSb5kOS,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
cAo0kAHMoX71ySgotW,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
pQmMKVEgrz1H5japBJ,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
l5N1YepP1StXzU0q6L,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
TbO7LlNPGSTXcxnnnP,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
sYC37yeem9FpD8vZtX,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
ctK89ROS0p7hOVrRMT,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
MIjy3KyAUQHa4uO7ZS,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
qBrJ4CN2qixF4nljZv,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
UtOlnXDwZvnmWDbc5l,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
V0P51U09XVj90q6154,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
PXSgCPmGRokQ94FcZp,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
